,val_loss,val_acc,loss,acc
0,1.645281565093994,0.3817,1.959609563328538,0.25638408581492156
1,1.3356521924972533,0.5092,1.5529134846863517,0.42405139289145055
2,1.1974133884429932,0.5687,1.309214745047304,0.5259566122318283
3,0.9614243126869202,0.6601,1.1278760152637215,0.5973022734550112
4,0.8966808504104614,0.683,1.0206806750546424,0.6402697726544989
5,0.8667018279075622,0.6996,0.9268655820874652,0.6732909061799551
6,0.7893253087997436,0.729,0.8527721520841332,0.7010686839577329
7,0.78909730758667,0.7351,0.7979097963142884,0.7226224783861671
8,0.7645375597953796,0.7579,0.7484324617413348,0.7380123278898495
9,0.6807598033905029,0.7784,0.7113769931591668,0.7515409862311879
10,0.7042540409564972,0.7696,0.675719188395655,0.7652497598463016
11,0.600723722076416,0.8054,0.6433065795112106,0.7782580851745117
12,0.6148796073436738,0.7967,0.6221763556235652,0.7862431956452129
13,0.6063881555080414,0.8062,0.6035804184838972,0.7919068203650336
14,0.5221422099590302,0.8288,0.5853143528872028,0.7959894332372719
15,0.5654481772899628,0.8178,0.5623309141239065,0.8056356067883446
16,0.575875078010559,0.8099,0.5537481515731256,0.8082973102785783
17,0.5354193350791931,0.8224,0.5373315629652209,0.8138208453410183
18,0.48259537799358365,0.8368,0.5245944739361432,0.8181836375280179
19,0.5482829585552216,0.8213,0.508077527443797,0.8249479666986872
20,0.517613710975647,0.8356,0.5054714693030294,0.8253482228626321
21,0.46041605286598203,0.8527,0.49146345538796044,0.8302913864873519
22,0.48766525418758394,0.8492,0.4815933963035186,0.8327929875120077
23,0.5898625483989716,0.8273,0.47673854790568315,0.8352345501120717
24,0.49816587839126586,0.8491,0.46551586666570577,0.8388568683957733
25,0.5292630536556244,0.8312,0.4614617508829232,0.8396974063400576
26,0.4631984479904175,0.8531,0.4538202617666945,0.8436399295549152
27,0.505782829117775,0.8414,0.4457868020808586,0.8465818123599104
28,0.4753030532240868,0.856,0.4373204040863252,0.8491834774255523
29,0.45452890667915347,0.8483,0.4348068173057446,0.8508245276977265
30,0.42266292493343355,0.8614,0.42812546878680946,0.8529458853666346
31,0.431331468641758,0.8576,0.4269129739256574,0.854026577009286
32,0.4819395645618439,0.8551,0.4205753792088039,0.8539065001601025
33,0.4980193323612213,0.848,0.41236430701444515,0.8586495357028499
34,0.4712266830444336,0.8666,0.4074534793771157,0.86061079090618
35,0.46744635837078097,0.8424,0.40252055850904644,0.8610310598783222
36,0.45366335945129393,0.8641,0.3980239885197368,0.8628761203585147
37,0.5366879124641418,0.8363,0.3946746854561403,0.8654908712363869
38,0.3912895960688591,0.8742,0.3925751226641336,0.8634926352865834
39,0.4725178460240364,0.8561,0.3839874325121514,0.8679154658981748
40,0.41102061371803283,0.8707,0.38550173938083526,0.8683757604867115
41,0.4151958665728569,0.8694,0.37958378588594077,0.8681956452129362
42,0.46693724963665006,0.8649,0.3793555574823128,0.870058418693982
43,0.4390965974450111,0.8662,0.37472160985546565,0.8703555413196669
44,0.5397063947200775,0.8344,0.3699917173473386,0.8732394366197183
45,0.4482101206958294,0.8663,0.3638149246401622,0.8748798846893018
46,0.4157864627599716,0.8641,0.3583453633117821,0.8765609990393852
47,0.507074517428875,0.8555,0.3613270014987288,0.8762007684918348
48,0.4186979201793671,0.8692,0.35645273428325597,0.8786023054755043
49,0.4460146807551384,0.8569,0.35326517260598517,0.8793227665706052
50,0.5132852540135383,0.8576,0.3508327239996113,0.8800432276657061
51,0.44482106314897535,0.8621,0.3505763229778322,0.8783821645853346
52,0.445115943980217,0.8542,0.3465885518430671,0.8807837015690042
53,0.425802088367939,0.8733,0.34114910658595654,0.884105827729747
54,0.4290756304740906,0.8749,0.3443722502208275,0.8820645212936279
55,0.36944666788578034,0.8847,0.34223384319247246,0.8812239833493436
56,0.4191689157485962,0.8687,0.32993867244002456,0.886867595260967
57,0.5087775201916694,0.8621,0.3300194080431149,0.8854666986871598
58,0.42488514577150344,0.8748,0.32885940710402933,0.8866874799871918
59,0.4368944022536278,0.8769,0.3291364126396492,0.8855267371117516
60,0.4765148940205574,0.8685,0.3205778247954427,0.8900096061479347
61,0.3827773950695991,0.883,0.3288597356333608,0.8863672750560359
62,0.4212316270828247,0.8741,0.3211258240151474,0.8892891450528339
63,0.4144743501186371,0.8781,0.31829171797861244,0.8892691322446366
64,0.4032193476676941,0.8816,0.3175415245460044,0.8898695164905539
65,0.3977279906272888,0.8774,0.31566765991862944,0.8905499519692603
66,0.507012625336647,0.8586,0.3112776173476107,0.891090297790586
67,0.4947278855204582,0.8679,0.30992080449695353,0.8924311559398015
68,0.4373121824502945,0.8799,0.31310253968003693,0.8917707332692923
69,0.4727783794045448,0.868,0.3069479202984657,0.89491274415626
70,0.34337332749962807,0.8922,0.3062734052973071,0.8952129362792187
71,0.37317199748754504,0.8829,0.30192641392016195,0.8968139609349984
72,0.4102507567167282,0.8726,0.3061777346940748,0.8951128722382324
73,0.4380187711417675,0.8889,0.29500477941091857,0.8990754082612872
74,0.4101644391775131,0.8773,0.30023601977437914,0.8961135126480948
75,0.4147976330637932,0.8796,0.2952576494354336,0.8983749599743837
76,0.4181322704166174,0.8864,0.2955952485309979,0.8974543707973103
77,0.5528414086461068,0.8522,0.2955148091186059,0.8995557156580212
78,0.3643588798880577,0.8876,0.2941934641389808,0.8985951008645533
79,0.3465998890697956,0.8967,0.28659475118570743,0.9014369196285623
80,0.39470868420004845,0.8826,0.28881296046433674,0.8999559718219661
81,0.4596399018406868,0.8679,0.28886427454175645,0.9010766890810118
82,0.3844838287353516,0.8936,0.2822776219777446,0.9021573807236631
83,0.3638558640241623,0.8877,0.2792526985119922,0.9038784822286263
84,0.3844221317559481,0.8898,0.28121300589315906,0.9033381364073007
85,0.35684320722818375,0.8941,0.2785063091793142,0.9039585334614153
86,0.47004800091981885,0.8739,0.275886127057244,0.9048991354466859
87,0.34822800263762477,0.9025,0.28148526603638113,0.9038184438040345
88,0.3706162288069725,0.8966,0.27915856498166836,0.9037584053794429
89,0.3534741579949856,0.9008,0.2732162491164641,0.905799711815562
90,0.36832379134893417,0.8957,0.27748054154443885,0.905559558117195
91,0.4714412316083908,0.8761,0.27312505375945795,0.9070805315401858
92,0.33243357198536394,0.9027,0.274519706621475,0.9059998398975344
93,0.3838993349015713,0.8957,0.2672747480836609,0.90792106948447
94,0.5141078050136566,0.8712,0.2702232749647784,0.9071405699647774
95,0.3419309553325176,0.8967,0.2674308776464212,0.9066802753762407
96,0.3922194200694561,0.8917,0.266808008546683,0.9082813000320205
97,0.4020852068424225,0.8714,0.26671234239996183,0.9085014409221902
98,0.3824634079515934,0.8936,0.2559800959367268,0.9117835414665386
99,0.40576915493011473,0.8794,0.2666699873206566,0.90792106948447
100,0.38269772347807884,0.8886,0.26620614382531105,0.9074207492795389
101,0.36246022971868513,0.8926,0.2596212164393,0.909702209414025
102,0.46651253126859665,0.8666,0.25819122486515494,0.9108829650976625
103,0.40911318405270575,0.8924,0.2612236758769799,0.9085614793467819
104,0.3601866167902946,0.8991,0.2535290266663013,0.9128642331091898
105,0.407153259152174,0.8946,0.25904264708183494,0.9091818764008965
106,0.35734422680139544,0.8966,0.2599255852174614,0.9113832853025937
107,0.4239697704076767,0.8875,0.2576394699564012,0.9099823887287865
108,0.41833466665744784,0.8856,0.2548357697941537,0.9128041946845982
109,0.3993999944090843,0.8917,0.2523063724974467,0.9127241434518092
110,0.41526094332039354,0.8899,0.2548404863325499,0.91344460454691
111,0.35303125250339507,0.8964,0.24942969430512812,0.9147854626961255
112,0.42630227805376053,0.8895,0.24705994663043757,0.9144652577649696
113,0.4198855591416359,0.8851,0.2561174376455878,0.9119036183157221
114,0.39179203700125215,0.8905,0.2514515951659925,0.9145453089977585
115,0.3810119710355997,0.8946,0.250404811483634,0.9140850144092219
116,0.33684337128400804,0.9,0.24278521286684507,0.9162263848863272
117,0.38516262468099594,0.8968,0.24529902878260043,0.9155259365994236
118,0.40280246431827543,0.891,0.24432724538034653,0.9155859750240154
119,0.35253523728251457,0.9006,0.24807373295695287,0.9143051552993916
120,0.4106517198950052,0.8916,0.24040198048294603,0.9180075248158822
121,0.43150204526185987,0.8914,0.24406140539204696,0.9155659622158181
122,0.3924300366222858,0.8943,0.24169243234405047,0.9165465898174832
123,0.43423000972270964,0.8794,0.24338276851343738,0.9169668587896254
124,0.44412992563247683,0.8877,0.23606921799464214,0.9174071405699648
125,0.4027216859012842,0.8922,0.23727959612210878,0.9174071405699648
126,0.4274948092520237,0.8805,0.24045794511591437,0.9174871918027537
127,0.34842089079618455,0.8969,0.23582198604072968,0.9182877041306436
128,0.3978611762106419,0.8899,0.23992659581817383,0.9166866794748639
129,0.39057057161331177,0.8977,0.23181271224825134,0.918727985910983
130,0.3923944745004177,0.8954,0.2382988235284187,0.9177136683738797
131,0.3367756361961365,0.9004,0.23686385331621715,0.9187620115310698
132,0.37842506761550904,0.8976,0.23418396931729693,0.9185678834454051
133,0.32215683411359786,0.9065,0.2306971210834883,0.9192683317323087
134,0.34528683959394696,0.9034,0.23103872344811546,0.9220100864553314
135,0.344622385725379,0.9037,0.2300304586757863,0.9208293307716939
136,0.36075234133303163,0.9014,0.23449928006184118,0.9191682676913224
137,0.4593278670847416,0.8869,0.2290963827054727,0.9209894332372719
138,0.4098682538196444,0.8953,0.22981355124455288,0.9212696125520333
139,0.3543657069146633,0.8975,0.23635403055123916,0.9183277297470381
140,0.4278204338490963,0.88,0.2325281121416463,0.9198487031700289
141,0.3471525998592377,0.8961,0.2283283873433453,0.9216698687159782
142,0.3385687998145819,0.9065,0.22297771059434707,0.924091418507845
143,0.4277837648510933,0.893,0.23040757342675605,0.9208093179634966
144,0.3449220093488693,0.9059,0.22902161983479072,0.9219300352225425
