,val_loss,val_acc,loss,acc
0,1.697396432876587,0.3472,1.9637420695063932,0.25616394492475186
1,1.3529266849517823,0.5144,1.5478086363914263,0.4272334293948127
2,1.1325359561920165,0.5928,1.28690623569061,0.5324407620877362
3,1.0650761703491212,0.6322,1.1124991251801666,0.5999439641370478
4,0.9124198021888733,0.6852,0.999328971271747,0.6438320525136088
5,0.8227584833145142,0.7149,0.9035486196586325,0.6813980473751601
6,0.7988731914520264,0.7272,0.8263728653368928,0.7082599295323511
7,0.7453011131286621,0.7501,0.7673211293727437,0.7315882164585334
8,0.7076513620376587,0.7687,0.72272038015081,0.7478986551392891
9,0.6763524410247803,0.7754,0.6819441555365514,0.7641290425872559
10,0.5865913297176361,0.8058,0.6456024643609892,0.7759566122318283
11,0.6082125525951385,0.8013,0.6189362991325679,0.784141850784502
12,0.5985092887878418,0.798,0.5988658085641974,0.7925672430355427
13,0.565344653081894,0.8151,0.5777138624289003,0.8012528017931476
14,0.5366427792072296,0.8253,0.5526880149682134,0.808197246237592
15,0.5692952834129333,0.8164,0.5425150783978858,0.8139809478065962
16,0.5337078956604004,0.8305,0.522707410388141,0.817703330131284
17,0.5888693078994751,0.8102,0.5092543686692088,0.8235070445084854
18,0.4946273303031921,0.8403,0.4980596233704439,0.8298711175152097
19,0.525330919957161,0.8335,0.48525510262668115,0.8319324367595261
20,0.5416046133995056,0.8277,0.4762463943052857,0.8345140890169709
21,0.4659134662628174,0.8469,0.4657253303084662,0.8396773935318604
22,0.5580576521873474,0.8216,0.4588168338919312,0.8406380083253282
23,0.48268369200229644,0.8456,0.4549453315055794,0.8417987512007685
24,0.4894836646914482,0.8505,0.4472566176273866,0.8445605187319885
25,0.5102022929430008,0.8438,0.4364928207430288,0.848583093179635
26,0.4927603090763092,0.8467,0.4302318824399674,0.8500440281780339
27,0.4958204364299774,0.8467,0.4215867415027591,0.8539665385846942
28,0.5677992198944092,0.8373,0.4178112583629145,0.8547670509125841
29,0.47006992135047915,0.8526,0.41351097024407024,0.8557476785142492
30,0.4991746555328369,0.8534,0.40626774326067033,0.858989753442203
31,0.5039966370105743,0.8504,0.404183262902462,0.8608109189881524
32,0.49853861672878264,0.8506,0.3980031646418335,0.8633925712455972
33,0.4959979508161545,0.8608,0.39305286636928544,0.8620517130963817
34,0.47556248314380645,0.8527,0.3908133534473026,0.8661143131604226
35,0.4760531274318695,0.8583,0.38620327876716204,0.8653369078104993
