,val_loss,val_acc,loss,acc
0,1.6163595863342286,0.4131,1.923114302446168,0.2734550112071726
1,1.3114651712417602,0.5299,1.5032019066650288,0.4472062119756644
2,1.1926027835845947,0.5884,1.2655644576747258,0.5442883445405059
3,1.0859305027008057,0.6268,1.135804080749375,0.5933997758565482
4,0.9381453724861145,0.6699,1.0389402596148167,0.6293427793788025
5,0.8957418249130249,0.6942,0.9618576796933546,0.6584013768812039
6,0.8929419690132141,0.6991,0.9035132307293244,0.6829971181556196
7,0.8317651673316956,0.7159,0.8540085511561811,0.7011487351905219
8,0.7123255736351013,0.7613,0.8154845338313579,0.7168587896253602
9,0.7523535026550293,0.7451,0.77385775768295,0.7297470381043868
10,0.7300895424842835,0.762,0.7448378690457902,0.73975344220301
11,0.7611428565979004,0.7482,0.7179106952401259,0.7509806276016651
12,0.6669746760368347,0.775,0.694225133266962,0.7586655459494076
13,0.6121069281578064,0.7993,0.6777867970083373,0.7662704130643612
14,0.6387858400344849,0.7936,0.6580784861242928,0.7728746397694525
15,0.6552803103923798,0.7832,0.6477115656792869,0.777557636887608
16,0.627231535577774,0.7977,0.6293419472804025,0.7811999679795069
17,0.5860602435111999,0.8019,0.6181232268005619,0.7872838616714697
18,0.5667777291297913,0.8073,0.6048582817093516,0.7917867435158501
19,0.6008489542961121,0.8078,0.5939711165512138,0.7955691642651297
20,0.5750425922870636,0.8137,0.5838862824451454,0.7986311239193083
21,0.6148062076568603,0.805,0.5771117258961294,0.8021533781620237
22,0.6423667127132415,0.7982,0.5721743041187229,0.8029538904899135
23,0.5828212054729461,0.8177,0.5600723572650324,0.8063360550752482
24,0.49834063353538516,0.8356,0.5554907394073882,0.8103186039065001
25,0.6371647264957429,0.8071,0.5478755438075859,0.811359269932757
26,0.5464834499359131,0.8212,0.5420728661227295,0.81388088376561
27,0.5304441665410995,0.829,0.5294365200034862,0.8199447646493756
28,0.5131138655662537,0.8302,0.5314253419208251,0.8178434197886647
29,0.5850810554981232,0.8219,0.5191485826361458,0.8211455331412104
30,0.5003293340444565,0.8394,0.5176376058215176,0.8225464297150176
31,0.5430894566059112,0.8255,0.5179045828458326,0.8232468780019212
32,0.5479958904266358,0.8199,0.5131799147616126,0.8248879282740954
33,0.5458980178117752,0.8266,0.5111383466271303,0.8247878642331092
34,0.546077628993988,0.829,0.502474826257503,0.8279298751200769
35,0.579685756278038,0.8174,0.502900421123187,0.8272694524495677
36,0.49094643228054047,0.8497,0.5012622208042554,0.8265489913544669
37,0.5107529522180557,0.843,0.4958763048792359,0.8298310918988152
38,0.5177220655679703,0.8399,0.49079689325295384,0.8321525776496959
39,0.5343160512447357,0.8326,0.49088893274428025,0.8326328850464297
40,0.48043399600982667,0.85,0.47968182027359013,0.8362876120358514
41,0.5052609093427658,0.8402,0.477443303457061,0.8349615631005766
42,0.47701645295619965,0.8481,0.4807324653781838,0.8349143451809158
43,0.5465863591432571,0.8355,0.47711175411290707,0.8359349983989753
44,0.5010051345109939,0.8464,0.4746690743623389,0.8362752161383286
45,0.5157892503261566,0.8475,0.4723508689854338,0.8386567403138009
46,0.4978333983421326,0.8438,0.4666915926181694,0.8428394172270253
47,0.49503991982936857,0.8482,0.4721952576620854,0.8381163944924752
48,0.5086371261119843,0.851,0.4628468545781776,0.8423791226384887
49,0.4960223657608032,0.8473,0.4655822783928058,0.8399775856548191
50,0.4925624636411667,0.8435,0.45861446028655817,0.8432396733909702
51,0.5169118209123611,0.8445,0.458388007134724,0.8433997758565482
52,0.5195964880108833,0.8495,0.4578493460034698,0.8442603266090298
53,0.4994532670855522,0.8515,0.44865741641560386,0.8468619916746718
54,0.4961807553172112,0.8473,0.45097170660425523,0.8470421069484471
55,0.4408610604286194,0.8589,0.4521892955344799,0.8452809798270894
56,0.4612851148843765,0.8491,0.4503493206411495,0.8461615433877682
57,0.5000580303192139,0.8545,0.4418322508090053,0.8488032340698046
58,0.42678607511520383,0.8672,0.4447107681413511,0.8487832212616074
59,0.5027024608850479,0.8453,0.44916431476987406,0.8470821325648416
60,0.4801494855046272,0.855,0.44666425898322837,0.8468619916746718
61,0.44756371364593506,0.857,0.43865475564803824,0.8508445405059238
62,0.5052912447690964,0.8408,0.4477717521535713,0.8479226705091258
63,0.49159240208864213,0.8494,0.4444902626522603,0.8496837976304835
64,0.44929936473369597,0.8656,0.4362272956634308,0.8498439000960615
65,0.5400705861330032,0.8319,0.4373416762812146,0.8498639129042588
66,0.468635608959198,0.8552,0.43182585847671695,0.8527857829010567
67,0.44587710947990417,0.8581,0.4324169487639035,0.8529058597502401
68,0.5125278203010559,0.8475,0.42608477953932355,0.8554674991994877
69,0.445913166308403,0.8611,0.42747915490836697,0.8543868075568364
70,0.44086645843982697,0.8647,0.4319732000564025,0.8514849503682357
71,0.5004806841850281,0.8513,0.42597096990477834,0.8548471021453731
