,val_loss,val_acc,loss,acc
0,5.0769189170837405,0.02,5.550894432440662,0.01443848125600769
1,4.553205604553223,0.0243,4.807324288174801,0.024351169496956104
2,4.211399336242676,0.0543,4.400546535777954,0.03722765139378404
3,3.9772050102233885,0.0873,4.115440204410131,0.06179910285165011
4,3.8346895217895507,0.1114,3.9356257205817684,0.0912768343479654
5,3.7803276611328127,0.1261,3.8125168170275043,0.11256408202499199
6,3.621861954498291,0.1578,3.692369713534227,0.14029958346683755
7,3.4466736167907714,0.1924,3.567813274685445,0.16901634091637296
8,3.360089779663086,0.2172,3.4443119204758603,0.19703220121755846
9,3.170362190628052,0.2575,3.3433803460873768,0.22240467798782443
10,3.0506910049438476,0.2875,3.237887598925086,0.24969961550785005
11,2.9902970092773438,0.3135,3.1338003423546708,0.2728673175416133
12,3.008836745452881,0.3083,3.0564740788409006,0.2928159076330981
13,2.863142551803589,0.343,2.991789630191978,0.3117590515860301
14,2.7589178977966307,0.3681,2.9370285173670982,0.32785966036526754
15,2.76932360496521,0.3647,2.90678116703064,0.337371835950016
16,2.7640372093200685,0.3786,2.869566033108805,0.3479653957065043
17,2.613789538192749,0.4108,2.8380568452998256,0.3557954181352131
18,2.6703683681488037,0.3949,2.8184578966078413,0.3636254405639218
19,2.5868969524383547,0.42,2.7899891671672994,0.37227651393784045
20,2.677352291107178,0.4104,2.770176419001747,0.37832425504645945
21,2.620793146133423,0.4113,2.755389046646089,0.38493271387375844
22,2.5431533226013183,0.4387,2.7280534346567364,0.3906800704902275
23,2.611287308883667,0.4211,2.716003214155623,0.39658763216917653
24,2.5765540676116943,0.4331,2.697863733566025,0.40101329702018584
25,2.6000568935394286,0.4292,2.6820340566778746,0.40840275552707467
26,2.505951635360718,0.4558,2.673659229538296,0.41082585709708425
27,2.5510743316650393,0.4405,2.6553149408959533,0.4193768023069529
28,2.45948162651062,0.4621,2.6352617008798362,0.42402274911887217
29,2.530879473114014,0.4512,2.6374738427241313,0.42163969881448254
30,2.530996126937866,0.4482,2.6300764729372395,0.42226049343159244
31,2.5232595752716063,0.4548,2.607146517736184,0.4295498237744313
32,2.502329203414917,0.4596,2.605207218340061,0.4320530278756809
33,2.544784872055054,0.4492,2.5950167866633205,0.43519705222685034
34,2.505251043701172,0.4649,2.591387140563725,0.43774030759371996
35,2.452885920333862,0.4743,2.58161160007038,0.4407241268824095
36,2.4868161861419678,0.4673,2.57905246817275,0.43946251201537967
37,2.4251981906890867,0.4736,2.56852823623821,0.4425464594681192
38,2.4133225597381593,0.4783,2.559125236806408,0.44537007369432874
39,2.4405199558258057,0.4754,2.550341420991778,0.4485235275288092
40,2.4154094131469726,0.4916,2.54968128241049,0.4498677036561899
41,2.401055417251587,0.4823,2.5413641566765763,0.45414130086510734
42,2.487351934051514,0.4684,2.5418122126406026,0.4527995834668376
43,2.443992349624634,0.4793,2.5282943618484737,0.4580863505286767
44,2.5223154132843018,0.469,2.531392261944532,0.45460189041973725
45,2.3840974739074707,0.4914,2.5181764667989657,0.4610475352112676
46,2.4682502437591554,0.4772,2.5204285298348084,0.46081221937139194
47,2.392004438018799,0.4907,2.5121887328341312,0.4645145786606857
48,2.3895815460205077,0.4942,2.510463650201384,0.46151073373918616
49,2.448999224090576,0.4795,2.4998454566339543,0.46587632169176546
50,2.4476142757415773,0.4826,2.498034969731349,0.46591637295738547
51,2.365511082077026,0.498,2.501431394333795,0.4676185517462352
52,2.336453607940674,0.5108,2.496458749135539,0.46851970522268505
53,2.4285539808273318,0.4971,2.4906463638325222,0.46884011534764497
54,2.490346903991699,0.4716,2.487485731614396,0.4705022428708747
55,2.4088309368133545,0.4882,2.490016958569151,0.4698814482537648
56,2.402119969558716,0.4926,2.478896178255017,0.4756087792374239
57,2.4007129554748534,0.4895,2.472087145004321,0.47647247119078107
58,2.429278508758545,0.4944,2.474033074473784,0.4762668377164849
59,2.3493462310791013,0.5058,2.4732062919748703,0.47731095802627366
60,2.3023537368774414,0.5206,2.4675739572354516,0.47959388016661325
61,2.369384189414978,0.5077,2.4660414395825825,0.48039490547901315
62,2.390530079841614,0.4977,2.4652867915346928,0.48115587952579303
63,2.455247802734375,0.4865,2.459192885224997,0.4817165972444729
64,2.4305018585205076,0.4956,2.4569275524325187,0.4821771867991029
65,2.5502765312194824,0.4719,2.455228034902253,0.48257769945530277
66,2.402017350387573,0.4989,2.461352519597888,0.48091557193207307
67,2.3854175695419313,0.5058,2.448515424129482,0.4837191605254726
68,2.3378414184570313,0.5044,2.453177025363217,0.4848205703300224
69,2.2989956134796143,0.5199,2.449495787652629,0.48474046779878244
70,2.366674854660034,0.5038,2.446639489455316,0.48730374879846206
71,2.4590722354888914,0.494,2.4443101428403797,0.48536126241589234
72,2.3664390186309814,0.5052,2.437587245845214,0.48572172380647227
73,2.2456823680877687,0.5374,2.44400502947117,0.48664290291573215
74,2.385806007766724,0.5037,2.437006591184519,0.48910605575136173
75,2.412476393318176,0.4985,2.431160049994608,0.48966677347004167
76,2.307066479873657,0.5254,2.424773102041927,0.4956344120474207
77,2.3564334609985353,0.5127,2.4334589165397578,0.4913889778917014
78,2.3769251506805418,0.5085,2.427654704082016,0.49070810637616147
79,2.3412528228759766,0.5182,2.423727914638452,0.49335148990708105
80,2.268469984436035,0.5358,2.424976229629468,0.4968159243832105
81,2.392533808708191,0.504,2.421770331035322,0.4925504645946812
82,2.3671362106323244,0.5066,2.410057475115389,0.4969761294456905
83,2.3917591236114504,0.5044,2.420791789454858,0.4967758731175905
84,2.2834950912475587,0.5288,2.413534096363682,0.4957745914770907
85,2.3641287452697752,0.5133,2.4192009920953215,0.49659564242230053
86,2.3650987396240235,0.5061,2.411585113323105,0.49569448894585066
87,2.4503906200408934,0.4936,2.408743851462147,0.4986382569689202
88,2.3172885635375975,0.526,2.3951380680631806,0.5019224607497597
89,2.3277172361373903,0.524,2.4091202954534,0.5008010253123999
90,2.3476229553222656,0.5184,2.4021441390292075,0.5004205382890099
91,2.3379943853378298,0.5139,2.402639269179467,0.4995193848125601
92,2.3267780082702636,0.5255,2.406124409403949,0.5015419737263698
93,2.294751405143738,0.5322,2.3902697793652856,0.5035811459667093
94,2.2831528553009033,0.5351,2.403491092309346,0.4994186978832585
95,2.3302268474578858,0.5217,2.3914921882633062,0.5034444088433194
96,2.341842567062378,0.5202,2.3832935702327576,0.5079825544174136
97,2.2308938426971436,0.5446,2.394438416014274,0.504790731237973
98,2.248250015258789,0.5387,2.3946262374973877,0.5057073053508491
99,2.332573671913147,0.5198,2.378790828391013,0.5090428937259923
100,2.3836279037475587,0.5179,2.390614118692277,0.5054522129570237
101,2.355993334197998,0.5176,2.3859975286085686,0.5062219910371318
102,2.328487712097168,0.5219,2.3884345721220672,0.5078099967958988
103,2.350062406539917,0.5165,2.383263471877445,0.5074366581141757
104,2.3330103401184084,0.5175,2.379734041751176,0.5107938160845883
105,2.4076873067855833,0.5101,2.3732134534210614,0.5124639884763125
106,2.315758951950073,0.5298,2.3896798802583272,0.5072292534444088
107,2.212229207611084,0.5507,2.3831852329626075,0.5083186337395766
108,2.262083536529541,0.5384,2.3674699013831333,0.5131968920217879
109,2.2620456161499023,0.5373,2.3794365036147638,0.5076297661006087
110,2.2311379013061523,0.5484,2.3751396822723123,0.512255687279718
111,2.4097994052886964,0.5093,2.3683214812506397,0.5139378404357577
112,2.250820189857483,0.5424,2.374308857616802,0.5142582505607177
113,2.2878124519348146,0.5368,2.361516639843311,0.5129766100608779
114,2.526597722244263,0.4971,2.377832020371818,0.5123357898109581
115,2.3091629375457763,0.5218,2.3662835214568467,0.5108434699103713
116,2.3237790267944334,0.5257,2.3625207842734475,0.5148933611289288
117,2.285654542541504,0.5329,2.375406703823692,0.5113345081704582
118,2.2663726364135743,0.5355,2.3646240482648113,0.5119953540531881
119,2.3258305103302,0.5271,2.3576389370496287,0.5176225568727972
120,2.236970576095581,0.5427,2.365686078287019,0.5099727651393784
121,2.3229727661132813,0.5315,2.3565854791184546,0.514864756722151
122,2.3508362758636476,0.5231,2.354455172079796,0.5172420698494072
123,2.3299617364883423,0.5249,2.352106740032732,0.5157753367543297
124,2.3155875370025636,0.5326,2.3557853252602783,0.5166813521307273
125,2.2925792972564696,0.5349,2.359315172978908,0.5160405318808075
126,2.292155703353882,0.5362,2.3538545267355055,0.5174022749118872
127,2.2595212825775146,0.5439,2.3620566102565386,0.5164610701698173
128,2.277231276321411,0.543,2.349201671284997,0.5168215315603973
129,2.184268490600586,0.5557,2.344111981815117,0.5194448894585069
130,2.266574600601196,0.5389,2.3548404140680197,0.5169016340916373
131,2.3033645431518557,0.5343,2.3391189529360275,0.5231696571611663
132,2.285782804107666,0.542,2.3503218146326907,0.518383530919577
